>>> Training starts at  2024-11-24 02:52:54.050172
Filling replay buffer...
Training...
tensor(7.1847, grad_fn=<MseLossBackward0>)
tensor(1.4137, grad_fn=<MseLossBackward0>)
tensor(2.9420, grad_fn=<MseLossBackward0>)
tensor(0.9700, grad_fn=<MseLossBackward0>)
tensor(29.5532, grad_fn=<MseLossBackward0>)
tensor(210.4754, grad_fn=<MseLossBackward0>)
tensor(20.7002, grad_fn=<MseLossBackward0>)
tensor(1.4970, grad_fn=<MseLossBackward0>)
tensor(100.8099, grad_fn=<MseLossBackward0>)
tensor(2.1427, grad_fn=<MseLossBackward0>)
tensor(9.6167, grad_fn=<MseLossBackward0>)
tensor(11.0541, grad_fn=<MseLossBackward0>)
tensor(5.9842, grad_fn=<MseLossBackward0>)
tensor(18.6500, grad_fn=<MseLossBackward0>)
tensor(7.2222, grad_fn=<MseLossBackward0>)
tensor(1.7965, grad_fn=<MseLossBackward0>)
tensor(5.7003, grad_fn=<MseLossBackward0>)
tensor(2.4623, grad_fn=<MseLossBackward0>)
tensor(82.9017, grad_fn=<MseLossBackward0>)
tensor(21.5083, grad_fn=<MseLossBackward0>)
tensor(24.2195, grad_fn=<MseLossBackward0>)
tensor(13.5361, grad_fn=<MseLossBackward0>)
tensor(86.8490, grad_fn=<MseLossBackward0>)
tensor(21.6936, grad_fn=<MseLossBackward0>)
tensor(2.9096, grad_fn=<MseLossBackward0>)
tensor(70.1701, grad_fn=<MseLossBackward0>)
tensor(92.2327, grad_fn=<MseLossBackward0>)
tensor(118.1479, grad_fn=<MseLossBackward0>)
tensor(46.4166, grad_fn=<MseLossBackward0>)
tensor(9.6070, grad_fn=<MseLossBackward0>)
tensor(19.8221, grad_fn=<MseLossBackward0>)
tensor(5.5868, grad_fn=<MseLossBackward0>)
tensor(2.2350, grad_fn=<MseLossBackward0>)
tensor(4.6803, grad_fn=<MseLossBackward0>)
tensor(148.8546, grad_fn=<MseLossBackward0>)
tensor(3.1060, grad_fn=<MseLossBackward0>)
tensor(147.8204, grad_fn=<MseLossBackward0>)
tensor(4.5409, grad_fn=<MseLossBackward0>)
tensor(1.9742, grad_fn=<MseLossBackward0>)
tensor(118.1723, grad_fn=<MseLossBackward0>)
tensor(165.8155, grad_fn=<MseLossBackward0>)
tensor(57.5495, grad_fn=<MseLossBackward0>)
tensor(203.3445, grad_fn=<MseLossBackward0>)
tensor(3.6467, grad_fn=<MseLossBackward0>)
tensor(2.2651, grad_fn=<MseLossBackward0>)
tensor(8.9759, grad_fn=<MseLossBackward0>)
tensor(65.9279, grad_fn=<MseLossBackward0>)
tensor(2.4636, grad_fn=<MseLossBackward0>)
tensor(52.5549, grad_fn=<MseLossBackward0>)
tensor(6.4608, grad_fn=<MseLossBackward0>)
tensor(23.5754, grad_fn=<MseLossBackward0>)
tensor(78.6012, grad_fn=<MseLossBackward0>)
tensor(16.2172, grad_fn=<MseLossBackward0>)
tensor(3.3846, grad_fn=<MseLossBackward0>)
tensor(126.2233, grad_fn=<MseLossBackward0>)
tensor(76.3174, grad_fn=<MseLossBackward0>)
tensor(3.8398, grad_fn=<MseLossBackward0>)
tensor(168.6944, grad_fn=<MseLossBackward0>)
tensor(30.3515, grad_fn=<MseLossBackward0>)
tensor(31.3878, grad_fn=<MseLossBackward0>)
tensor(18.5531, grad_fn=<MseLossBackward0>)
tensor(117.1575, grad_fn=<MseLossBackward0>)
tensor(33.4353, grad_fn=<MseLossBackward0>)
tensor(2.3337, grad_fn=<MseLossBackward0>)
tensor(247.6034, grad_fn=<MseLossBackward0>)
tensor(106.1661, grad_fn=<MseLossBackward0>)
tensor(29.2001, grad_fn=<MseLossBackward0>)
tensor(400.4736, grad_fn=<MseLossBackward0>)
tensor(29.4298, grad_fn=<MseLossBackward0>)
tensor(1.5411, grad_fn=<MseLossBackward0>)
tensor(17.7086, grad_fn=<MseLossBackward0>)
Episode 39 Mean Rewards -156.33 Epsilon 0.8182994568949749		tensor(43.5820, grad_fn=<MseLossBackward0>)
tensor(125.6643, grad_fn=<MseLossBackward0>)
tensor(23.4437, grad_fn=<MseLossBackward0>)
tensor(4.2717, grad_fn=<MseLossBackward0>)
tensor(9.1073, grad_fn=<MseLossBackward0>)
tensor(81.8086, grad_fn=<MseLossBackward0>)
tensor(0.7810, grad_fn=<MseLossBackward0>)
tensor(58.4919, grad_fn=<MseLossBackward0>)
tensor(5.0657, grad_fn=<MseLossBackward0>)
tensor(46.9620, grad_fn=<MseLossBackward0>)
tensor(67.0796, grad_fn=<MseLossBackward0>)
tensor(24.5688, grad_fn=<MseLossBackward0>)
tensor(123.2526, grad_fn=<MseLossBackward0>)
tensor(277.8341, grad_fn=<MseLossBackward0>)
tensor(5.7686, grad_fn=<MseLossBackward0>)
tensor(81.9088, grad_fn=<MseLossBackward0>)
tensor(0.9314, grad_fn=<MseLossBackward0>)
tensor(271.4464, grad_fn=<MseLossBackward0>)
tensor(70.4772, grad_fn=<MseLossBackward0>)
tensor(154.0990, grad_fn=<MseLossBackward0>)
tensor(218.4988, grad_fn=<MseLossBackward0>)
tensor(27.7834, grad_fn=<MseLossBackward0>)
tensor(41.5636, grad_fn=<MseLossBackward0>)
tensor(21.1060, grad_fn=<MseLossBackward0>)
tensor(180.0019, grad_fn=<MseLossBackward0>)
tensor(436.3872, grad_fn=<MseLossBackward0>)
tensor(157.6446, grad_fn=<MseLossBackward0>)
tensor(4.3056, grad_fn=<MseLossBackward0>)
tensor(2.4985, grad_fn=<MseLossBackward0>)
tensor(27.7031, grad_fn=<MseLossBackward0>)
tensor(1.3318, grad_fn=<MseLossBackward0>)
tensor(6.7015, grad_fn=<MseLossBackward0>)
tensor(82.4577, grad_fn=<MseLossBackward0>)
tensor(255.4532, grad_fn=<MseLossBackward0>)
tensor(9.8947, grad_fn=<MseLossBackward0>)
tensor(30.6840, grad_fn=<MseLossBackward0>)
tensor(8.6766, grad_fn=<MseLossBackward0>)
tensor(4.1517, grad_fn=<MseLossBackward0>)
tensor(13.9774, grad_fn=<MseLossBackward0>)
tensor(239.2193, grad_fn=<MseLossBackward0>)
tensor(153.3943, grad_fn=<MseLossBackward0>)
tensor(104.9063, grad_fn=<MseLossBackward0>)
tensor(64.6010, grad_fn=<MseLossBackward0>)
tensor(43.9696, grad_fn=<MseLossBackward0>)
tensor(155.6082, grad_fn=<MseLossBackward0>)
tensor(50.3772, grad_fn=<MseLossBackward0>)
tensor(5.3135, grad_fn=<MseLossBackward0>)
tensor(46.1120, grad_fn=<MseLossBackward0>)
tensor(17.0908, grad_fn=<MseLossBackward0>)
tensor(18.6891, grad_fn=<MseLossBackward0>)
tensor(2.7677, grad_fn=<MseLossBackward0>)
tensor(3.4810, grad_fn=<MseLossBackward0>)
tensor(356.0600, grad_fn=<MseLossBackward0>)
tensor(1.6282, grad_fn=<MseLossBackward0>)
tensor(6.2991, grad_fn=<MseLossBackward0>)
tensor(29.9942, grad_fn=<MseLossBackward0>)
tensor(1.6146, grad_fn=<MseLossBackward0>)
tensor(61.8136, grad_fn=<MseLossBackward0>)
tensor(2.6787, grad_fn=<MseLossBackward0>)
tensor(3.9661, grad_fn=<MseLossBackward0>)
tensor(96.6197, grad_fn=<MseLossBackward0>)
tensor(1.5308, grad_fn=<MseLossBackward0>)
tensor(0.9951, grad_fn=<MseLossBackward0>)
tensor(32.4300, grad_fn=<MseLossBackward0>)
tensor(192.6422, grad_fn=<MseLossBackward0>)
tensor(17.8336, grad_fn=<MseLossBackward0>)
tensor(254.6134, grad_fn=<MseLossBackward0>)
tensor(2.6449, grad_fn=<MseLossBackward0>)
tensor(187.2569, grad_fn=<MseLossBackward0>)
tensor(4.1152, grad_fn=<MseLossBackward0>)
tensor(2.1504, grad_fn=<MseLossBackward0>)
tensor(54.8000, grad_fn=<MseLossBackward0>)
tensor(30.3431, grad_fn=<MseLossBackward0>)
tensor(178.9929, grad_fn=<MseLossBackward0>)
tensor(1.4366, grad_fn=<MseLossBackward0>)
tensor(8.0149, grad_fn=<MseLossBackward0>)
tensor(143.5292, grad_fn=<MseLossBackward0>)
tensor(86.0259, grad_fn=<MseLossBackward0>)
Episode 40 Mean Rewards -153.53 Epsilon 0.8142079596105		tensor(2.6441, grad_fn=<MseLossBackward0>)
tensor(169.5927, grad_fn=<MseLossBackward0>)
tensor(8.0337, grad_fn=<MseLossBackward0>)
tensor(25.4034, grad_fn=<MseLossBackward0>)
tensor(170.1753, grad_fn=<MseLossBackward0>)
tensor(28.7532, grad_fn=<MseLossBackward0>)
tensor(47.5287, grad_fn=<MseLossBackward0>)
tensor(10.0036, grad_fn=<MseLossBackward0>)
tensor(8.6044, grad_fn=<MseLossBackward0>)
tensor(155.7273, grad_fn=<MseLossBackward0>)
tensor(8.4329, grad_fn=<MseLossBackward0>)
tensor(9.1337, grad_fn=<MseLossBackward0>)
tensor(42.8862, grad_fn=<MseLossBackward0>)
tensor(16.9711, grad_fn=<MseLossBackward0>)
tensor(5.3249, grad_fn=<MseLossBackward0>)
tensor(12.0194, grad_fn=<MseLossBackward0>)
tensor(37.4375, grad_fn=<MseLossBackward0>)
tensor(138.6093, grad_fn=<MseLossBackward0>)
tensor(142.9384, grad_fn=<MseLossBackward0>)
tensor(263.8763, grad_fn=<MseLossBackward0>)
tensor(76.5496, grad_fn=<MseLossBackward0>)
tensor(1.3780, grad_fn=<MseLossBackward0>)
tensor(11.3333, grad_fn=<MseLossBackward0>)
tensor(67.9154, grad_fn=<MseLossBackward0>)
tensor(6.7628, grad_fn=<MseLossBackward0>)
tensor(82.4221, grad_fn=<MseLossBackward0>)
tensor(52.0765, grad_fn=<MseLossBackward0>)
tensor(97.3333, grad_fn=<MseLossBackward0>)
tensor(40.7592, grad_fn=<MseLossBackward0>)
tensor(90.6987, grad_fn=<MseLossBackward0>)
tensor(122.2889, grad_fn=<MseLossBackward0>)
tensor(9.4898, grad_fn=<MseLossBackward0>)
tensor(15.3539, grad_fn=<MseLossBackward0>)
tensor(159.5140, grad_fn=<MseLossBackward0>)
tensor(19.1837, grad_fn=<MseLossBackward0>)
tensor(17.6894, grad_fn=<MseLossBackward0>)
tensor(208.3276, grad_fn=<MseLossBackward0>)
tensor(32.0787, grad_fn=<MseLossBackward0>)
tensor(127.1894, grad_fn=<MseLossBackward0>)
tensor(28.8388, grad_fn=<MseLossBackward0>)
tensor(28.7741, grad_fn=<MseLossBackward0>)
tensor(134.6198, grad_fn=<MseLossBackward0>)
tensor(10.5953, grad_fn=<MseLossBackward0>)
tensor(1.4851, grad_fn=<MseLossBackward0>)
tensor(64.6954, grad_fn=<MseLossBackward0>)
tensor(9.1445, grad_fn=<MseLossBackward0>)
tensor(15.5725, grad_fn=<MseLossBackward0>)
tensor(44.6959, grad_fn=<MseLossBackward0>)
tensor(35.6769, grad_fn=<MseLossBackward0>)
tensor(12.2012, grad_fn=<MseLossBackward0>)
tensor(13.0974, grad_fn=<MseLossBackward0>)
tensor(7.3607, grad_fn=<MseLossBackward0>)
tensor(6.1157, grad_fn=<MseLossBackward0>)
tensor(97.1632, grad_fn=<MseLossBackward0>)
tensor(17.9511, grad_fn=<MseLossBackward0>)
tensor(125.5688, grad_fn=<MseLossBackward0>)
tensor(13.7858, grad_fn=<MseLossBackward0>)
tensor(243.5396, grad_fn=<MseLossBackward0>)
tensor(5.5457, grad_fn=<MseLossBackward0>)
tensor(73.8393, grad_fn=<MseLossBackward0>)
tensor(41.0924, grad_fn=<MseLossBackward0>)
tensor(49.6053, grad_fn=<MseLossBackward0>)
tensor(95.0855, grad_fn=<MseLossBackward0>)
tensor(14.6470, grad_fn=<MseLossBackward0>)
tensor(43.5949, grad_fn=<MseLossBackward0>)
tensor(2.4745, grad_fn=<MseLossBackward0>)
tensor(50.4623, grad_fn=<MseLossBackward0>)
tensor(10.3674, grad_fn=<MseLossBackward0>)
tensor(17.1270, grad_fn=<MseLossBackward0>)
tensor(7.2217, grad_fn=<MseLossBackward0>)
tensor(7.0174, grad_fn=<MseLossBackward0>)
tensor(9.2213, grad_fn=<MseLossBackward0>)
tensor(11.5214, grad_fn=<MseLossBackward0>)
tensor(4.9276, grad_fn=<MseLossBackward0>)
tensor(66.6419, grad_fn=<MseLossBackward0>)
tensor(224.2497, grad_fn=<MseLossBackward0>)
tensor(1.6458, grad_fn=<MseLossBackward0>)
tensor(18.2491, grad_fn=<MseLossBackward0>)
tensor(14.9317, grad_fn=<MseLossBackward0>)
tensor(55.1399, grad_fn=<MseLossBackward0>)
tensor(279.8501, grad_fn=<MseLossBackward0>)
tensor(28.8235, grad_fn=<MseLossBackward0>)
tensor(16.7424, grad_fn=<MseLossBackward0>)
tensor(1.2152, grad_fn=<MseLossBackward0>)
tensor(73.4434, grad_fn=<MseLossBackward0>)
tensor(38.9663, grad_fn=<MseLossBackward0>)
tensor(2.8405, grad_fn=<MseLossBackward0>)
tensor(38.8462, grad_fn=<MseLossBackward0>)
tensor(44.3712, grad_fn=<MseLossBackward0>)
tensor(2.6759, grad_fn=<MseLossBackward0>)
tensor(1.9067, grad_fn=<MseLossBackward0>)
tensor(26.9686, grad_fn=<MseLossBackward0>)
tensor(78.7843, grad_fn=<MseLossBackward0>)
tensor(204.3180, grad_fn=<MseLossBackward0>)
tensor(6.4636, grad_fn=<MseLossBackward0>)
tensor(64.0192, grad_fn=<MseLossBackward0>)
tensor(4.2657, grad_fn=<MseLossBackward0>)
tensor(3.8196, grad_fn=<MseLossBackward0>)
tensor(54.7828, grad_fn=<MseLossBackward0>)
tensor(0.9909, grad_fn=<MseLossBackward0>)
tensor(126.9288, grad_fn=<MseLossBackward0>)
tensor(215.3799, grad_fn=<MseLossBackward0>)
tensor(68.9245, grad_fn=<MseLossBackward0>)
tensor(272.1616, grad_fn=<MseLossBackward0>)
tensor(67.5483, grad_fn=<MseLossBackward0>)
tensor(50.2358, grad_fn=<MseLossBackward0>)
tensor(66.2863, grad_fn=<MseLossBackward0>)
tensor(36.7103, grad_fn=<MseLossBackward0>)
tensor(6.9721, grad_fn=<MseLossBackward0>)
tensor(18.9395, grad_fn=<MseLossBackward0>)
tensor(5.3087, grad_fn=<MseLossBackward0>)
tensor(9.5955, grad_fn=<MseLossBackward0>)
tensor(10.3308, grad_fn=<MseLossBackward0>)
tensor(18.9188, grad_fn=<MseLossBackward0>)
tensor(1.0985, grad_fn=<MseLossBackward0>)
tensor(44.4261, grad_fn=<MseLossBackward0>)
tensor(91.3321, grad_fn=<MseLossBackward0>)
tensor(1.2941, grad_fn=<MseLossBackward0>)
tensor(341.2638, grad_fn=<MseLossBackward0>)
tensor(132.7870, grad_fn=<MseLossBackward0>)
tensor(58.1368, grad_fn=<MseLossBackward0>)
tensor(57.3466, grad_fn=<MseLossBackward0>)
tensor(4.1680, grad_fn=<MseLossBackward0>)
tensor(38.9627, grad_fn=<MseLossBackward0>)
tensor(5.4722, grad_fn=<MseLossBackward0>)
tensor(108.5499, grad_fn=<MseLossBackward0>)
tensor(6.3589, grad_fn=<MseLossBackward0>)
tensor(227.0937, grad_fn=<MseLossBackward0>)
tensor(172.3751, grad_fn=<MseLossBackward0>)
tensor(1.7681, grad_fn=<MseLossBackward0>)
Episode 41 Mean Rewards -153.84 Epsilon 0.8101369198124475		tensor(22.9990, grad_fn=<MseLossBackward0>)
tensor(1.2166, grad_fn=<MseLossBackward0>)
tensor(165.2148, grad_fn=<MseLossBackward0>)
tensor(85.6760, grad_fn=<MseLossBackward0>)
tensor(14.3585, grad_fn=<MseLossBackward0>)
tensor(35.5361, grad_fn=<MseLossBackward0>)
tensor(1.3999, grad_fn=<MseLossBackward0>)
tensor(2.7957, grad_fn=<MseLossBackward0>)
tensor(164.0427, grad_fn=<MseLossBackward0>)
tensor(59.8086, grad_fn=<MseLossBackward0>)
tensor(20.3411, grad_fn=<MseLossBackward0>)
tensor(7.9304, grad_fn=<MseLossBackward0>)
tensor(4.2100, grad_fn=<MseLossBackward0>)
tensor(148.5756, grad_fn=<MseLossBackward0>)
tensor(5.1835, grad_fn=<MseLossBackward0>)
tensor(13.6703, grad_fn=<MseLossBackward0>)
tensor(1.2780, grad_fn=<MseLossBackward0>)
tensor(71.1199, grad_fn=<MseLossBackward0>)
tensor(6.9427, grad_fn=<MseLossBackward0>)
tensor(33.8536, grad_fn=<MseLossBackward0>)
tensor(0.9424, grad_fn=<MseLossBackward0>)
tensor(146.2033, grad_fn=<MseLossBackward0>)
tensor(3.3625, grad_fn=<MseLossBackward0>)
tensor(1.6916, grad_fn=<MseLossBackward0>)
tensor(2.0173, grad_fn=<MseLossBackward0>)
tensor(68.5298, grad_fn=<MseLossBackward0>)
tensor(139.3629, grad_fn=<MseLossBackward0>)
tensor(2.8107, grad_fn=<MseLossBackward0>)
tensor(63.2945, grad_fn=<MseLossBackward0>)
tensor(0.9747, grad_fn=<MseLossBackward0>)
tensor(104.1807, grad_fn=<MseLossBackward0>)
tensor(20.2574, grad_fn=<MseLossBackward0>)
tensor(7.0299, grad_fn=<MseLossBackward0>)
tensor(1.9476, grad_fn=<MseLossBackward0>)
tensor(51.7748, grad_fn=<MseLossBackward0>)
tensor(262.7221, grad_fn=<MseLossBackward0>)
tensor(16.7928, grad_fn=<MseLossBackward0>)
tensor(1.1461, grad_fn=<MseLossBackward0>)
tensor(21.4028, grad_fn=<MseLossBackward0>)
tensor(84.1166, grad_fn=<MseLossBackward0>)
tensor(150.7821, grad_fn=<MseLossBackward0>)
tensor(75.9477, grad_fn=<MseLossBackward0>)
tensor(229.5339, grad_fn=<MseLossBackward0>)
tensor(62.0042, grad_fn=<MseLossBackward0>)
tensor(83.2324, grad_fn=<MseLossBackward0>)
tensor(66.0048, grad_fn=<MseLossBackward0>)
tensor(1.0329, grad_fn=<MseLossBackward0>)
tensor(7.6714, grad_fn=<MseLossBackward0>)
tensor(11.3002, grad_fn=<MseLossBackward0>)
tensor(7.9614, grad_fn=<MseLossBackward0>)
tensor(11.1364, grad_fn=<MseLossBackward0>)
tensor(150.7430, grad_fn=<MseLossBackward0>)
tensor(1.4515, grad_fn=<MseLossBackward0>)
tensor(7.6458, grad_fn=<MseLossBackward0>)
tensor(1.8788, grad_fn=<MseLossBackward0>)
tensor(1.4783, grad_fn=<MseLossBackward0>)
tensor(1.1095, grad_fn=<MseLossBackward0>)
tensor(5.2295, grad_fn=<MseLossBackward0>)
tensor(270.2411, grad_fn=<MseLossBackward0>)
tensor(162.6398, grad_fn=<MseLossBackward0>)
tensor(3.0698, grad_fn=<MseLossBackward0>)
tensor(9.4253, grad_fn=<MseLossBackward0>)
tensor(0.8965, grad_fn=<MseLossBackward0>)
tensor(1.2193, grad_fn=<MseLossBackward0>)
tensor(3.9401, grad_fn=<MseLossBackward0>)
tensor(8.1012, grad_fn=<MseLossBackward0>)
tensor(139.0782, grad_fn=<MseLossBackward0>)
tensor(4.0747, grad_fn=<MseLossBackward0>)
tensor(16.1214, grad_fn=<MseLossBackward0>)
tensor(2.3291, grad_fn=<MseLossBackward0>)
tensor(3.6141, grad_fn=<MseLossBackward0>)
tensor(19.9510, grad_fn=<MseLossBackward0>)
tensor(49.1981, grad_fn=<MseLossBackward0>)
tensor(5.2826, grad_fn=<MseLossBackward0>)
tensor(4.9849, grad_fn=<MseLossBackward0>)
tensor(66.2976, grad_fn=<MseLossBackward0>)
tensor(2.6640, grad_fn=<MseLossBackward0>)
tensor(105.5379, grad_fn=<MseLossBackward0>)
tensor(394.0054, grad_fn=<MseLossBackward0>)
tensor(13.0779, grad_fn=<MseLossBackward0>)
tensor(47.7009, grad_fn=<MseLossBackward0>)
tensor(10.4237, grad_fn=<MseLossBackward0>)
tensor(103.0204, grad_fn=<MseLossBackward0>)
tensor(1.7075, grad_fn=<MseLossBackward0>)
tensor(9.5123, grad_fn=<MseLossBackward0>)
tensor(150.4423, grad_fn=<MseLossBackward0>)
tensor(67.0495, grad_fn=<MseLossBackward0>)
tensor(5.3524, grad_fn=<MseLossBackward0>)
tensor(158.9794, grad_fn=<MseLossBackward0>)
tensor(56.7414, grad_fn=<MseLossBackward0>)
tensor(1.3088, grad_fn=<MseLossBackward0>)
tensor(153.4532, grad_fn=<MseLossBackward0>)
tensor(3.5813, grad_fn=<MseLossBackward0>)
tensor(8.3422, grad_fn=<MseLossBackward0>)
tensor(24.9360, grad_fn=<MseLossBackward0>)
tensor(1.7890, grad_fn=<MseLossBackward0>)
tensor(21.7613, grad_fn=<MseLossBackward0>)
tensor(136.7762, grad_fn=<MseLossBackward0>)
tensor(4.4712, grad_fn=<MseLossBackward0>)
tensor(31.4024, grad_fn=<MseLossBackward0>)
tensor(56.4236, grad_fn=<MseLossBackward0>)
tensor(3.3840, grad_fn=<MseLossBackward0>)
tensor(64.4428, grad_fn=<MseLossBackward0>)
tensor(8.2257, grad_fn=<MseLossBackward0>)
tensor(2.1602, grad_fn=<MseLossBackward0>)
tensor(80.6011, grad_fn=<MseLossBackward0>)
tensor(86.2218, grad_fn=<MseLossBackward0>)
tensor(55.1754, grad_fn=<MseLossBackward0>)
tensor(69.3747, grad_fn=<MseLossBackward0>)
tensor(2.9802, grad_fn=<MseLossBackward0>)
tensor(3.8988, grad_fn=<MseLossBackward0>)
tensor(48.8018, grad_fn=<MseLossBackward0>)
tensor(90.4789, grad_fn=<MseLossBackward0>)
tensor(3.3935, grad_fn=<MseLossBackward0>)
tensor(73.2170, grad_fn=<MseLossBackward0>)
tensor(12.2429, grad_fn=<MseLossBackward0>)
tensor(191.7399, grad_fn=<MseLossBackward0>)
tensor(26.6586, grad_fn=<MseLossBackward0>)
tensor(40.8801, grad_fn=<MseLossBackward0>)
tensor(68.8917, grad_fn=<MseLossBackward0>)
tensor(158.6022, grad_fn=<MseLossBackward0>)
tensor(158.9973, grad_fn=<MseLossBackward0>)
Episode 42 Mean Rewards -152.73 Epsilon 0.8060862352133853		tensor(160.2056, grad_fn=<MseLossBackward0>)
tensor(41.7496, grad_fn=<MseLossBackward0>)
tensor(128.4910, grad_fn=<MseLossBackward0>)
tensor(4.8602, grad_fn=<MseLossBackward0>)
tensor(1.9986, grad_fn=<MseLossBackward0>)
tensor(9.0851, grad_fn=<MseLossBackward0>)
tensor(48.5223, grad_fn=<MseLossBackward0>)
tensor(26.8296, grad_fn=<MseLossBackward0>)
tensor(205.4542, grad_fn=<MseLossBackward0>)
tensor(21.2831, grad_fn=<MseLossBackward0>)
tensor(181.1770, grad_fn=<MseLossBackward0>)
tensor(27.0378, grad_fn=<MseLossBackward0>)
tensor(128.7105, grad_fn=<MseLossBackward0>)
tensor(6.3422, grad_fn=<MseLossBackward0>)
tensor(46.1846, grad_fn=<MseLossBackward0>)
tensor(18.1810, grad_fn=<MseLossBackward0>)
tensor(25.5508, grad_fn=<MseLossBackward0>)
tensor(16.9721, grad_fn=<MseLossBackward0>)
tensor(126.5668, grad_fn=<MseLossBackward0>)
tensor(3.7248, grad_fn=<MseLossBackward0>)
tensor(51.1451, grad_fn=<MseLossBackward0>)
tensor(29.0157, grad_fn=<MseLossBackward0>)
tensor(1.5782, grad_fn=<MseLossBackward0>)
tensor(70.3434, grad_fn=<MseLossBackward0>)
tensor(9.7130, grad_fn=<MseLossBackward0>)
tensor(186.5164, grad_fn=<MseLossBackward0>)
tensor(144.8060, grad_fn=<MseLossBackward0>)
tensor(2.2690, grad_fn=<MseLossBackward0>)
tensor(161.0503, grad_fn=<MseLossBackward0>)
tensor(36.4053, grad_fn=<MseLossBackward0>)
tensor(3.9351, grad_fn=<MseLossBackward0>)
tensor(22.2854, grad_fn=<MseLossBackward0>)
tensor(72.9865, grad_fn=<MseLossBackward0>)
tensor(56.1226, grad_fn=<MseLossBackward0>)
tensor(7.7616, grad_fn=<MseLossBackward0>)
tensor(129.5956, grad_fn=<MseLossBackward0>)
tensor(3.7407, grad_fn=<MseLossBackward0>)
tensor(1.0995, grad_fn=<MseLossBackward0>)
tensor(8.4465, grad_fn=<MseLossBackward0>)
tensor(142.8784, grad_fn=<MseLossBackward0>)
tensor(136.4346, grad_fn=<MseLossBackward0>)
tensor(5.7940, grad_fn=<MseLossBackward0>)
tensor(99.4383, grad_fn=<MseLossBackward0>)
tensor(18.8437, grad_fn=<MseLossBackward0>)
tensor(14.2730, grad_fn=<MseLossBackward0>)
tensor(2.8540, grad_fn=<MseLossBackward0>)
tensor(24.1481, grad_fn=<MseLossBackward0>)
tensor(174.9112, grad_fn=<MseLossBackward0>)
tensor(141.6074, grad_fn=<MseLossBackward0>)
tensor(47.7948, grad_fn=<MseLossBackward0>)
tensor(75.5769, grad_fn=<MseLossBackward0>)
tensor(14.4435, grad_fn=<MseLossBackward0>)
tensor(85.9800, grad_fn=<MseLossBackward0>)
tensor(47.9332, grad_fn=<MseLossBackward0>)
tensor(108.4893, grad_fn=<MseLossBackward0>)
tensor(290.4234, grad_fn=<MseLossBackward0>)
tensor(39.6464, grad_fn=<MseLossBackward0>)
tensor(6.9200, grad_fn=<MseLossBackward0>)
tensor(106.0835, grad_fn=<MseLossBackward0>)
tensor(15.6779, grad_fn=<MseLossBackward0>)
tensor(173.8904, grad_fn=<MseLossBackward0>)
tensor(36.8526, grad_fn=<MseLossBackward0>)
tensor(47.4048, grad_fn=<MseLossBackward0>)
tensor(176.9828, grad_fn=<MseLossBackward0>)
tensor(24.6083, grad_fn=<MseLossBackward0>)
tensor(3.9873, grad_fn=<MseLossBackward0>)
tensor(17.1881, grad_fn=<MseLossBackward0>)
tensor(12.3459, grad_fn=<MseLossBackward0>)
tensor(17.3961, grad_fn=<MseLossBackward0>)
tensor(1.6394, grad_fn=<MseLossBackward0>)
tensor(3.9776, grad_fn=<MseLossBackward0>)
tensor(135.6299, grad_fn=<MseLossBackward0>)
tensor(6.9168, grad_fn=<MseLossBackward0>)
tensor(31.5181, grad_fn=<MseLossBackward0>)
tensor(3.6424, grad_fn=<MseLossBackward0>)
tensor(34.7361, grad_fn=<MseLossBackward0>)
tensor(56.6422, grad_fn=<MseLossBackward0>)
tensor(37.7457, grad_fn=<MseLossBackward0>)
tensor(12.6245, grad_fn=<MseLossBackward0>)
tensor(303.1488, grad_fn=<MseLossBackward0>)
tensor(121.7751, grad_fn=<MseLossBackward0>)
tensor(2.7110, grad_fn=<MseLossBackward0>)
tensor(137.1310, grad_fn=<MseLossBackward0>)
tensor(32.6548, grad_fn=<MseLossBackward0>)
tensor(50.2120, grad_fn=<MseLossBackward0>)
tensor(267.6064, grad_fn=<MseLossBackward0>)
tensor(8.0740, grad_fn=<MseLossBackward0>)
tensor(20.6550, grad_fn=<MseLossBackward0>)
tensor(19.5862, grad_fn=<MseLossBackward0>)
tensor(53.6793, grad_fn=<MseLossBackward0>)
tensor(85.9861, grad_fn=<MseLossBackward0>)
tensor(2.0603, grad_fn=<MseLossBackward0>)
Episode 43 Mean Rewards -151.32 Epsilon 0.8020558040373184		tensor(4.7359, grad_fn=<MseLossBackward0>)
tensor(1.4648, grad_fn=<MseLossBackward0>)
tensor(94.1209, grad_fn=<MseLossBackward0>)
tensor(70.7269, grad_fn=<MseLossBackward0>)
tensor(26.9771, grad_fn=<MseLossBackward0>)
tensor(18.8567, grad_fn=<MseLossBackward0>)
tensor(6.9734, grad_fn=<MseLossBackward0>)
tensor(73.2847, grad_fn=<MseLossBackward0>)
tensor(64.4794, grad_fn=<MseLossBackward0>)
tensor(79.9721, grad_fn=<MseLossBackward0>)
tensor(306.6033, grad_fn=<MseLossBackward0>)
tensor(1.1498, grad_fn=<MseLossBackward0>)
